Gene	cuffdiff_ctrl_FPKM	cuffdiff_exp_FPKM	cuffdiff_log2	cuffdiff_test_stat	cuffdiff_p_value	cuffdiff_q_value	edger_logFC	edger_logCPM	edger_PValue	edger_FDR	deseq2_baseMean	deseq2_log2FoldChange	deseq2_lfcSE	deseq2_pvalue	deseq2_padj	bayseq_library_522	bayseq_library_523	bayseq_library_524	bayseq_library_525	bayseq_likelihood	bayseq_FDR	
HVCN1	NULL	NULL	NULL	NULL	NULL	NULL	1.38328410876109	-0.28132697875572	0.00251155067331199	0.151246432919958	0.600927571970468	22.6307046181297	0.317390532706682	0.0583129282617483	0.999162683775631	9	15	50	20	0.0170503713328674	0.915051467258262	
CCDC152	NULL	NULL	NULL	NULL	NULL	NULL	-1.9169096399703	2.53329866057399	2.34827412626809e-08	7.28564061402663e-06	-1.38051392891151	174.241024936526	0.286091849870415	1.39707079241701e-06	0.000551388102746722	266	258	52	101	0.784545158794062	0.0512217325804733	
SYT8	NULL	NULL	NULL	NULL	NULL	NULL	-1.10143575510552	2.90852174570435	0.00078446477843389	0.0648186827389677	-0.846238477486729	226.327037081661	0.270298669090667	0.00174358502880786	0.190905687250956	336	248	186	119	0.0489913162408811	0.787794402696909	
LOC100857255	NULL	NULL	NULL	NULL	NULL	NULL	-2.86422883915662	-2.83236046343245	0.0488720054081774	0.939453030921123	-0.154935483743039	2.43185745302384	0.156212481700562	0.321282778023623	0.999162683775631	8	0	1	0	0.0320856370118393	0.843267968018655	
RHD	NULL	NULL	NULL	NULL	NULL	NULL	1.1550756083107	1.52936998960847	0.00109883170576065	0.0836603367978771	0.81378531077513	85.3407666731658	0.290807286545333	0.00513618282225233	0.360190738332415	59	41	108	140	0.0261979024984223	0.868465026665963	
MANSC1	NULL	NULL	NULL	NULL	NULL	NULL	0.657895827875793	2.2320923108858	0.0510364506007456	0.95187668758241	0.524313983299726	140.354021884498	0.256551679834718	0.0409834570723052	0.999162683775631	107	100	159	203	0.0260984547621821	0.868869667448635	
GPR98	NULL	NULL	NULL	NULL	NULL	NULL	1.18292094446395	0.24083942703102	0.00401150900829603	0.212201858657208	0.690740563863131	33.5922238378041	0.314631362088396	0.028135174174507	0.924272926662516	21	18	60	39	0.0564863762120735	0.763390416758435	
LOC100859341	0.833302	0	-inf	-nan	0.19415	0.999798	4.03074941208654	-1.98453571544384	6.31443572439625e-05	0.00851969245396705	0.451502199982789	5.54137168877384	0.231913744685298	0.0515522416142004	0.999162683775631	0	1	3	19	0.172350367930207	0.469501645529805	
SLC22A16	NULL	NULL	NULL	NULL	NULL	NULL	1.91087014830279	2.89841078135124	1.68250859625604e-08	5.51811050076711e-06	1.4128099538262	223.670329082265	0.27910933164918	4.15204657761416e-07	0.000176258036327303	114	63	391	356	0.86832377926894	0.0326649523017404	
EOMES	NULL	NULL	NULL	NULL	NULL	NULL	-1.51381460017998	-1.3353795836438	0.0107000241823316	0.394642068371877	-0.409691923900082	10.1488961866413	0.287393630479645	0.154000354099645	0.999162683775631	10	19	2	9	0.0154329381871335	0.919835988293482	
LOC100858436	NULL	NULL	NULL	NULL	NULL	NULL	1.45141321684917	1.39921153695432	6.81325086778246e-05	0.00902142124219792	1.08156031667816	77.6591227047227	0.27763386828153	9.79416416655997e-05	0.0210400962114797	41	38	112	128	0.214986723436514	0.416552118582254	
FLVCR2	NULL	NULL	NULL	NULL	NULL	NULL	0.800614245874375	4.72367072171558	0.0110222911909268	0.400873113340426	0.50384201413986	799.597017241444	0.308121165425789	NA	NA	729	366	1526	639	0.00265037285184864	0.982638583795594	
FBXO15	NULL	NULL	NULL	NULL	NULL	NULL	-0.681977632925194	2.39499401087763	0.0405680622711461	0.848033984295621	-0.570887792199697	157.658408590426	0.236764766782055	0.0159000186462791	0.70088108167793	161	211	131	125	0.0297853747350898	0.849303908173969	
PLA2G7	NULL	NULL	NULL	NULL	NULL	NULL	0.386042844430644	6.31919251812077	0.213352782783851	1	0.35837680464292	2419.3619882435	0.162697055165005	0.0276141657980529	0.916898686423246	1915	2086	3058	2741	0.0364281398734317	0.826815030977894	
TRANK1	NULL	NULL	NULL	NULL	NULL	NULL	-1.0687864127286	5.81770767706663	0.000655680909501972	0.055429215777036	-0.82976382479333	1711.02953136945	0.267206051724748	NA	NA	2745	1615	1050	1276	0.0487507087994917	0.788082175387936	
MANEAL	NULL	NULL	NULL	NULL	NULL	NULL	1.1313744529265	1.78342850328388	0.00120302668634934	0.0884349065503283	0.897052565715412	102.094770355552	0.258665459316717	0.000524341609922069	0.0792976962246272	58	64	140	156	0.196942245790724	0.437011694785916	
LOC771638	0.141665	0.0345838	-2.03432	0	1	1	1.73956621821954	-0.816103559897474	0.00109514133983536	0.0836603367978771	0.667082014148443	15.0319686463182	0.31315988072134	0.0331580470586699	0.999162683775631	9	4	28	21	0.0450401124245877	0.799446212455624	
LOC100857752	NULL	NULL	NULL	NULL	NULL	NULL	3.0386624034897	-2.61340905959004	0.0100530068997014	0.382014262188654	0.311808220393	2.89360431944092	0.212452003053448	0.142195432517727	0.999162683775631	1	0	4	7	0.195901068224347	0.439458943032514	
LOC772393	NULL	NULL	NULL	NULL	NULL	NULL	-0.843020544589108	6.98025114922711	0.00675264674159815	0.29865751709002	-0.713130406914162	3830.50670626215	0.232238270030481	0.00213568843244554	0.207112962211618	5436	3856	3120	2679	0.0226052119488103	0.885731301257779	
SIX1	NULL	NULL	NULL	NULL	NULL	NULL	-2.79682285452648	-2.33739217168923	0.00504026834982854	0.250230411532372	-0.373286564044148	4.11313211679232	0.232200965603054	0.10792253688268	0.999162683775631	5	9	0	2	0.165502042524687	0.488430400259805	
CRYGN	NULL	NULL	NULL	NULL	NULL	NULL	0.969934496993967	0.105846526963289	0.0249428855845293	0.651632885895828	0.528492366158379	30.534337910761	0.318155716756484	0.0966908998125214	0.999162683775631	23	16	34	51	0.0197599846514376	0.896584051613705	
DACT2	NULL	NULL	NULL	NULL	NULL	NULL	-0.890390843186106	1.49184329937298	0.0112914385706565	0.405237184258006	-0.607088123516716	83.6017312066497	0.29776770837893	0.0414702204462677	0.999162683775631	100	107	43	80	0.026542355563835	0.866293284958817	
SDR42E2	0.750838	0.221457	-1.76148	-1.83282	0.03755	0.999798	1.63084897190121	-0.272371184512026	0.000561495050526468	0.0501548103472626	0.733172976651156	22.9258530375207	0.31880872387039	0.0214637009702392	0.800319527518161	15	6	34	39	0.0684296175158816	0.720994376341549	
NMNAT3	NULL	NULL	NULL	NULL	NULL	NULL	-0.757376975730978	3.07126757909863	0.0194421026853201	0.573350321929261	-0.579504176803991	253.488345666832	0.272164854286242	0.0332344447720595	0.999162683775631	363	238	233	166	0.0129453122263031	0.929376386903795	
LOC101750030	NULL	NULL	NULL	NULL	NULL	NULL	-1.2477811456207	0.414872765878005	0.00209082689423174	0.132776073661966	-0.506947388703444	38.9384945849452	0.31457546075511	0.107064533272011	0.999162683775631	66	37	9	39	0.00498902061802944	0.965538361323961	
LOC101747773	NULL	NULL	NULL	NULL	NULL	NULL	1.1096400793716	1.82658406466444	0.00140789701373306	0.0998670297668285	0.83512185119536	105.175466410305	0.2759544837413	0.00247564174317066	0.230846791337083	47	81	148	156	0.08844396075654	0.651865116819189	
FAM198B	NULL	NULL	NULL	NULL	NULL	NULL	-0.766083926337847	4.33726222029002	0.0153072426965023	0.496701479940421	-0.654101525660185	610.91586547189	0.22583222458149	0.0037746522233108	0.299344032157979	579	900	469	487	0.0816823882108686	0.673262850696747	
LOC101751708	NULL	NULL	NULL	NULL	NULL	NULL	0.765126690917774	1.09065323672595	0.0375204868174868	0.810510969690142	0.500709956249682	62.3555649908717	0.303685496434714	0.0991931298250434	0.999162683775631	44	44	109	58	0.00949884002732938	0.946225554342295	
LOC101751705	NULL	NULL	NULL	NULL	NULL	NULL	-4.71488681539461	-3.11897266184885	0.0366789140339941	0.798127796939342	-0.23476856797251	1.5518461661376	0.169252216705586	0.165413400945835	0.999162683775631	2	4	0	0	0.120537457859902	0.582521981556739	
LOC101751703	NULL	NULL	NULL	NULL	NULL	NULL	4.57197457520109	-3.12868191340222	0.0366789140339941	0.798127796939342	0.192278973671953	1.39789742296076	0.156794870039997	0.220082383674595	0.999162683775631	0	0	5	1	0.062603348868608	0.740155696245286	
DENND2D	NULL	NULL	NULL	NULL	NULL	NULL	0.534669633041436	5.58039585786674	0.0863063199743072	1	0.452112374140999	1449.50166674302	0.228882908027093	0.0482341301385857	0.999162683775631	1293	946	1942	1686	0.0298506063363381	0.848609994349784	
WWC2	NULL	NULL	NULL	NULL	NULL	NULL	0.534522118028724	4.25835609067549	0.0904594765561329	1	0.459995803697753	578.338896152555	0.220094304727064	0.0366183275072824	0.999162683775631	477	420	826	624	0.0152807061841657	0.920537009685019	
INPP4B	NULL	NULL	NULL	NULL	NULL	NULL	-0.452500555509256	4.25352917277727	0.151425956089503	1	-0.409404747280189	576.572558537191	0.189326299190618	0.0305850968325859	0.978594758774904	584	689	497	531	0.0402813803959411	0.810314647675209	
CLUAP1	0.348565	0.00106878	-8.34932	0	1	1	-0.717634514344841	4.46781518531529	0.0228127733989685	0.610958169999007	-0.578882665990172	669.609118545132	0.253350546931155	0.0223182287555097	0.80884428664632	817	766	409	655	0.0567384423300093	0.76228569201221	
RHBG	NULL	NULL	NULL	NULL	NULL	NULL	0.489875804325822	3.25208083409753	0.127985080929474	1	0.430445930952695	286.827457638586	0.207632472242746	0.0381616060197735	0.999162683775631	230	224	357	351	0.0616855107718801	0.741957198714612	
LOC101747543	NULL	NULL	NULL	NULL	NULL	NULL	0.823995833397983	1.50313749759919	0.02081699573869	0.590650536009881	0.612132410355045	83.7353901729402	0.279017347998367	0.0282435656922595	0.925331184099103	59	56	134	93	0.0164976418915613	0.916944511425973	
LOC100857543	NULL	NULL	NULL	NULL	NULL	NULL	-2.58324184274685	-2.46453119215824	0.0204583483619047	0.587458400181743	-0.331658741362559	3.59072843038048	0.225141743691218	0.140721153133631	0.999162683775631	5	7	2	0	0.126333540659291	0.566302203694184	
SPERT	NULL	NULL	NULL	NULL	NULL	NULL	0.925279858961445	2.10700857743195	0.00645420196793535	0.290889381717645	0.599214219760333	128.360083073169	0.305567535896102	0.0498804423416169	0.999162683775631	65	105	114	239	0.00913094061941803	0.947071854231202	
LOC100859100	0.506643	0.175135	-1.5325	0	1	1	1.45731158131826	-0.921183243249848	0.00748410237418384	0.321735414981427	0.605172420388799	13.8320621952083	0.315840876040663	0.055356511442683	0.999162683775631	6	8	21	22	0.0376752328776099	0.822224241434912	
LOC100859106	NULL	NULL	NULL	NULL	NULL	NULL	-3.85584799948868	-0.826138980804612	9.32784017712595e-10	3.51517804655734e-07	-1.04595186766445	15.304322806025	0.301321510537195	0.000518108215761542	0.0792145453125147	14	42	3	1	0.297882690941661	0.338027055252813	
ADAM19	NULL	NULL	NULL	NULL	NULL	NULL	1.47519607444335	-1.73101486731446	0.0290581305201465	0.717799798874257	0.389376165480667	6.99617736753426	0.28372514165801	0.16994796321212	0.999162683775631	2	5	12	10	0.0215495154375147	0.888200034714554	
CPNE7	NULL	NULL	NULL	NULL	NULL	NULL	1.48028157823097	-1.89448515520208	0.0427522830559093	0.870480582794531	0.362319313822451	6.04141795103558	0.277093251315588	0.191018596249807	0.999162683775631	2	4	10	9	0.0199729569819746	0.895922050230404	
ZDHHC14	NULL	NULL	NULL	NULL	NULL	NULL	-0.3772876779839	6.51557226223173	0.223545038113977	1	-0.348820892260645	2773.33258488225	0.172008367830536	0.0425674148152741	0.999162683775631	2993	2972	2488	2606	0.00645557086756339	0.960905531197352	
LOC101748298	NULL	NULL	NULL	NULL	NULL	NULL	0.817575439602579	1.31688518284063	0.0237322106177161	0.625396429938214	0.578372528881701	73.2406119588381	0.291381057677668	0.0471516773210904	0.999162683775631	36	66	102	96	0.0159234299854304	0.919088219238956	
DUSP26	NULL	NULL	NULL	NULL	NULL	NULL	-0.833263114418495	1.47592569571227	0.0187728281648824	0.564005391697241	-0.530048149697386	82.3635080576587	0.307357035457018	0.0846111978779304	0.999162683775631	67	137	80	46	0.00380282092363707	0.970391720050205	
LOC101751133	NULL	NULL	NULL	NULL	NULL	NULL	1.49847313068518	-0.442411723120573	0.0016790713999855	0.114545974428664	0.712444373763982	20.0368725159304	0.319469954595242	0.0257419624894088	0.876694810145191	7	13	36	27	0.0586426948570665	0.754609634541924	
LOC101750669	NULL	NULL	NULL	NULL	NULL	NULL	1.14417742192116	0.537829361680149	0.00432453935966247	0.224307859049354	0.586360388171669	41.8560360781406	0.319395015991019	0.0663802851736441	0.999162683775631	35	14	74	48	0.0130139050668022	0.929170407203956	
DNAI2	0.287731	0.0673085	-2.09586	0	1	1	1.6697886875659	-1.18949972170875	0.00611248375215367	0.279626456284146	0.558620650302638	11.1150424361586	0.304669456326212	0.0667237611253879	0.999162683775631	6	4	23	13	0.0296026493801721	0.849990612812089	
APOH	NULL	NULL	NULL	NULL	NULL	NULL	2.58868063357127	-2.84767813665512	0.0488720054081774	0.939453030921123	0.226926959830052	2.1569176406472	0.193342522521677	0.240513467064066	0.999162683775631	1	0	5	3	0.0763227190954065	0.693178223739847	
CCDC50	NULL	NULL	NULL	NULL	NULL	NULL	0.666005490921764	4.73741816314701	0.0339679774357098	0.77613005677863	0.491843047044386	806.465065314301	0.280937469193196	NA	NA	507	688	1447	662	0.0206080124006512	0.89444750186222	
LOC768535	NULL	NULL	NULL	NULL	NULL	NULL	2.58995578535175	-2.84696824309276	0.0488720054081774	0.939453030921123	0.231565166994896	2.16769991702244	0.194926501853613	0.234848603489132	0.999162683775631	1	0	4	4	0.0788003146576172	0.682160110327381	
CASS4	NULL	NULL	NULL	NULL	NULL	NULL	0.914816038095779	1.42962600567498	0.00942157512845421	0.366162664898214	0.552236538506466	79.2622438329545	0.312923559978264	0.0776032734050277	0.999162683775631	34	72	148	73	0.00269858428423661	0.982500944303949	
LOC100857191	NULL	NULL	NULL	NULL	NULL	NULL	1.17004831990962	4.31435645735681	0.000240734080206012	0.0260506046793491	0.581175148486198	600.495022127403	0.31968363152022	NA	NA	244	469	1505	281	0.00595325776056919	0.962429137536904	
SLC25A51	NULL	NULL	NULL	NULL	NULL	NULL	0.4020323245163	4.88165638918114	0.199100804113387	1	0.366145970681961	891.933256730333	0.180432457872339	0.0424309117728423	0.999162683775631	721	743	1155	994	0.0242847943785756	0.874180842780568	
KIAA0513	NULL	NULL	NULL	NULL	NULL	NULL	0.826751192388807	3.60838783771153	0.00984010862004263	0.379333518195423	0.686338233936255	367.550567906349	0.239754418815918	0.00420085338750765	0.319431239170606	224	283	416	574	0.0893164678161701	0.648300850415534	
OSTBETA	NULL	NULL	NULL	NULL	NULL	NULL	-0.779495869890149	1.25289988687986	0.0302050671923684	0.735898997036467	-0.481184102828098	70.7130982081538	0.311486766516232	0.122395155393218	0.999162683775631	111	57	66	44	0.00421945841695177	0.968707841674809	
LOC418465	NULL	NULL	NULL	NULL	NULL	NULL	3.47295574255513	-2.35789725144628	0.0021086790888507	0.133391159691749	0.370401417756237	3.75055426242019	0.220595224900957	0.0931325777682168	0.999162683775631	0	1	12	3	0.187619652848865	0.451310261426507	
ATP13A2	NULL	NULL	NULL	NULL	NULL	NULL	0.497065083044785	4.88138211661356	0.11256809756797	1	0.439479211726772	891.794242192019	0.203149659012692	0.0305160116093179	0.978594758774904	718	689	1251	961	0.0208631875649788	0.894072576111429	
ATP13A4	NULL	NULL	NULL	NULL	NULL	NULL	-1.49567771683984	-0.159156215894958	0.000745205033665411	0.062055784795622	-0.681431310013287	25.6340644306428	0.318656607063962	0.0324802155363372	0.999162683775631	49	22	12	16	0.0298952413910973	0.848470293890802	
COL28A1	NULL	NULL	NULL	NULL	NULL	NULL	-1.83234076159809	1.39868205081748	5.91926672942263e-07	0.00013568486896541	-0.831983525009859	77.9638356676133	0.31887996342244	NA	NA	52	186	54	19	0.00771213813332802	0.950534788793261	
ACBD7	NULL	NULL	NULL	NULL	NULL	NULL	0.746011105944634	1.13754653500183	0.0405757887222785	0.848033984295621	0.462293057537121	64.390351108207	0.311094431553257	0.137273397028591	0.999162683775631	26	67	85	86	0.00896876556295142	0.947357523530046	
LOC101751896	NULL	NULL	NULL	NULL	NULL	NULL	1.59837456844962	-1.65662349636581	0.0153311555399567	0.496701479940421	0.430530442842158	7.45854908306277	0.286282044353941	0.132615324331634	0.999162683775631	2	5	14	10	0.0293164353910431	0.851343347937748	
LOC101751893	NULL	NULL	NULL	NULL	NULL	NULL	2.025773579554	-0.433069948649245	4.91719218292588e-05	0.00680679889322168	0.800770998157193	20.1102959999374	0.314919650705241	0.0109974839204668	0.577827552985267	8	7	50	19	0.0437999730347475	0.801219917285547	
LOC101747754	NULL	NULL	NULL	NULL	NULL	NULL	-1.18798400482347	-1.25137832822875	0.0426894824595658	0.870480582794531	-0.33911390940674	10.8409709730377	0.288933816831691	0.240525904415239	0.999162683775631	13	16	12	2	0.0137562507407691	0.927505412562616	
GNG13	NULL	NULL	NULL	NULL	NULL	NULL	-0.941620254168537	0.318127588790199	0.0191197351606026	0.570248055218214	-0.577519402235656	36.1192128684242	0.311592952122868	0.0638190606721762	0.999162683775631	51	39	24	28	0.01600390819303	0.918985400440924	
LOC101751098	NULL	NULL	NULL	NULL	NULL	NULL	-1.26041313751212	6.38106854613365	6.06710671096247e-05	0.00829093467078833	-1.00138582181442	2527.97797792254	0.2587868094247	0.000109041044534161	0.0228461181085092	3780	2973	1203	1924	0.02844593634274	0.85783278658626	
LOC101751092	NULL	NULL	NULL	NULL	NULL	NULL	-0.748062770573728	2.93507491491293	0.0220144311691924	0.604418947190014	-0.628297187160892	230.254345561233	0.235411709079129	0.00760934856732602	0.459566742121317	269	281	158	204	0.0928463688824844	0.638063249772955	
LOC101750351	NULL	NULL	NULL	NULL	NULL	NULL	-0.830146030367116	4.06449493155578	0.00897008434283823	0.356761675411615	-0.602108861823025	504.953595731873	0.284756286786593	NA	NA	374	879	427	344	0.0147842463539396	0.922995487406389	
DNAJC15	NULL	NULL	NULL	NULL	NULL	NULL	-0.4455081121459	4.63141493776786	0.15580494352917	1	-0.398654597757586	749.932070306016	0.198153304827358	0.0442358198318436	0.999162683775631	805	843	613	726	0.0656315318447696	0.730223522379268	
ACCN2	NULL	NULL	NULL	NULL	NULL	NULL	-0.79782910006205	0.626538041195913	0.042587159967546	0.870480582794531	-0.372197415403615	44.8281430784181	0.318976920159588	0.243271968821473	0.999162683775631	38	72	55	15	0.00199544622077849	0.98451265885136	
LAMB3	NULL	NULL	NULL	NULL	NULL	NULL	-0.919007529883729	4.64294138034972	0.00355034110926004	0.195900536402286	-0.208123515983231	757.426403551568	0.268535965904667	NA	NA	1309	543	939	183	0.000492879541974445	0.989278916053565	
ATP7B	NULL	NULL	NULL	NULL	NULL	NULL	0.831150664689055	6.14367036475173	0.00772219702278597	0.330565855686247	0.68594088130192	2142.44094653068	0.241644419331919	0.00453066117475125	0.325804452528405	1639	1281	3497	2324	0.0232942851088221	0.877248256019947	
LOC101748176	NULL	NULL	NULL	NULL	NULL	NULL	-1.85138127278866	-1.82935021428587	0.0155428230352706	0.50158106756438	-0.387572633008918	6.75159011564909	0.263734766336801	0.141682430095891	0.999162683775631	14	6	5	1	0.0154229316631925	0.919869672518271	
NEK8	NULL	NULL	NULL	NULL	NULL	NULL	0.547419246150394	2.9029006199255	0.0936780221955092	1	0.463228280437599	224.696986220004	0.229866108665747	0.0438827414948758	0.999162683775631	181	166	313	252	0.0161781211351247	0.918641106861051	
